,Date,Open,High,Low,Close,Adj Close,Volume,Name
264,2019-11-14,26444.230469,26605.960938,26203.970703,26323.689453,26323.689453,1554697800.0,HANG SENG
265,2019-11-15,26529.949219,26544.650391,26300.080078,26326.660156,26326.660156,1180282700.0,HANG SENG
266,2019-11-18,26442.390625,26702.160156,26406.349609,26681.089844,26681.089844,1425323100.0,HANG SENG
267,2019-11-19,26671.320313,27093.800781,26605.630859,27093.800781,27093.800781,1542578800.0,HANG SENG
268,2019-11-20,26936.789063,26962.169922,26804.349609,26889.609375,26889.609375,1333243700.0,HANG SENG
269,2019-11-21,26587.589844,26587.589844,26306.019531,26466.880859,26466.880859,1712162300.0,HANG SENG
270,2019-11-22,26584.880859,26690.169922,26487.669922,26595.080078,26595.080078,1100431900.0,HANG SENG
271,2019-11-25,26873.349609,27114.220703,26852.890625,26993.039063,26993.039063,1497175900.0,HANG SENG
272,2019-11-26,27183.900391,27227.869141,26913.919922,26913.919922,26913.919922,2416392100.0,HANG SENG
273,2019-11-27,26943.519531,26974.279297,26866.800781,26954.0,26954.0,1133748200.0,HANG SENG
274,2019-11-28,26763.630859,26991.800781,26763.630859,26893.730469,26893.730469,998841900.0,HANG SENG
275,2019-11-29,26705.380859,26705.380859,26308.099609,26346.490234,26346.490234,2004856800.0,HANG SENG
276,2019-12-02,26475.339844,26511.550781,26393.089844,26444.720703,26444.720703,1348911800.0,HANG SENG
277,2019-12-03,26315.970703,26424.119141,26063.019531,26391.300781,26391.300781,1795451800.0,HANG SENG
278,2019-12-04,26071.390625,26191.789063,25995.150391,26062.560547,26062.560547,1502327900.0,HANG SENG
279,2019-12-05,26300.509766,26300.509766,26134.060547,26217.039063,26217.039063,1228026600.0,HANG SENG
280,2019-12-06,26345.199219,26520.080078,26309.339844,26498.369141,26498.369141,1644211100.0,HANG SENG
281,2019-12-09,26513.970703,26618.25,26432.269531,26494.730469,26494.730469,1301819900.0,HANG SENG
282,2019-12-10,26378.990234,26527.089844,26355.529297,26436.619141,26436.619141,956293300.0,HANG SENG
283,2019-12-11,26410.089844,26659.980469,26364.429688,26645.429688,26645.429688,1409589200.0,HANG SENG
284,2019-12-12,26837.939453,27048.980469,26837.939453,26994.140625,26994.140625,1451721900.0,HANG SENG
285,2019-12-13,27494.509766,27687.759766,27405.259766,27687.759766,27687.759766,2212195500.0,HANG SENG
286,2019-12-16,27530.5,27715.929688,27473.320313,27508.089844,27508.089844,1421412600.0,HANG SENG
287,2019-12-17,27630.689453,27894.720703,27563.439453,27843.710938,27843.710938,1926224500.0,HANG SENG
288,2019-12-18,27884.210938,27884.210938,27884.210938,27884.210938,27884.210938,0.0,HANG SENG
289,2019-12-19,27908.779297,27908.779297,27675.240234,27800.490234,27800.490234,1296810200.0,HANG SENG
290,2019-12-20,27834.550781,27959.519531,27740.660156,27871.349609,27871.349609,1680024400.0,HANG SENG
291,2019-12-23,28024.619141,28024.619141,27830.080078,27906.410156,27906.410156,1216834000.0,HANG SENG
292,2019-12-24,27901.509766,27921.289063,27792.660156,27864.210938,27864.210938,483984100.0,HANG SENG
293,2019-12-27,28033.660156,28226.109375,28000.619141,28225.419922,28225.419922,1375016100.0,HANG SENG
294,2019-12-30,28250.480469,28418.650391,28165.130859,28319.390625,28319.390625,1420447400.0,HANG SENG
295,2019-12-31,28241.429688,28298.460938,28123.859375,28189.75,28189.75,873713900.0,HANG SENG
296,2020-01-02,28249.369141,28543.519531,28245.970703,28543.519531,28543.519531,1262732800.0,HANG SENG
297,2020-01-03,28828.359375,28883.300781,28428.169922,28451.5,28451.5,1797904800.0,HANG SENG
298,2020-01-06,28326.5,28367.869141,28054.289063,28226.189453,28226.189453,1793426600.0,HANG SENG
299,2020-01-07,28352.679688,28473.080078,28264.070313,28322.060547,28322.060547,1302687200.0,HANG SENG
300,2020-01-08,27999.580078,28198.609375,27857.730469,28087.919922,28087.919922,1709241600.0,HANG SENG
301,2020-01-09,28367.650391,28561.0,28325.859375,28561.0,28561.0,1692786200.0,HANG SENG
302,2020-01-10,28665.140625,28665.140625,28504.269531,28638.199219,28638.199219,1448401000.0,HANG SENG
303,2020-01-13,28772.369141,28971.400391,28671.839844,28954.939453,28954.939453,1765055700.0,HANG SENG
304,2020-01-14,29149.529297,29149.529297,28790.490234,28885.140625,28885.140625,1643504700.0,HANG SENG
305,2020-01-15,28891.070313,28972.679688,28619.099609,28773.589844,28773.589844,1240120700.0,HANG SENG
306,2020-01-16,28806.119141,28987.730469,28709.570313,28883.039063,28883.039063,1620926200.0,HANG SENG
307,2020-01-17,28988.160156,29101.150391,28813.130859,29056.419922,29056.419922,1545082800.0,HANG SENG
308,2020-01-20,29169.119141,29174.919922,28795.419922,28795.910156,28795.910156,1633383900.0,HANG SENG
309,2020-01-21,28449.380859,28492.029297,27980.5,27985.330078,27985.330078,2236521700.0,HANG SENG
310,2020-01-22,28116.5,28393.929688,27937.679688,28341.039063,28341.039063,1343288100.0,HANG SENG
311,2020-01-23,28109.75,28133.029297,27706.369141,27909.119141,27909.119141,1753263000.0,HANG SENG
312,2020-01-24,27935.419922,27977.630859,27774.5,27949.640625,27949.640625,612128700.0,HANG SENG
313,2020-01-29,27101.539063,27333.300781,27101.539063,27160.630859,27160.630859,2203836100.0,HANG SENG
314,2020-01-30,27030.609375,27134.550781,26330.050781,26449.130859,26449.130859,2223567800.0,HANG SENG
315,2020-01-31,26757.609375,26818.839844,26295.490234,26312.630859,26312.630859,1874255200.0,HANG SENG
316,2020-02-03,26189.609375,26512.580078,26145.589844,26356.980469,26356.980469,2421482700.0,HANG SENG
317,2020-02-04,26491.660156,26730.259766,26491.660156,26675.980469,26675.980469,2500238100.0,HANG SENG
318,2020-02-05,26869.320313,26926.119141,26641.919922,26786.740234,26786.740234,2498930800.0,HANG SENG
319,2020-02-06,27174.529297,27608.220703,27029.490234,27493.699219,27493.699219,2249533900.0,HANG SENG
320,2020-02-07,27356.279297,27410.580078,27224.119141,27404.269531,27404.269531,1464514700.0,HANG SENG
321,2020-02-10,27092.150391,27314.640625,27044.880859,27241.339844,27241.339844,1612017900.0,HANG SENG
322,2020-02-11,27514.25,27674.810547,27436.990234,27583.880859,27583.880859,1868625400.0,HANG SENG
323,2020-02-12,27717.220703,27892.480469,27614.830078,27823.660156,27823.660156,1796561200.0,HANG SENG
324,2020-02-13,27953.650391,27953.650391,27695.599609,27730.0,27730.0,1617010200.0,HANG SENG
325,2020-02-14,27698.560547,27960.660156,27695.589844,27815.599609,27815.599609,1445335900.0,HANG SENG
326,2020-02-17,27766.710938,28055.580078,27766.710938,27959.599609,27959.599609,1412999200.0,HANG SENG
327,2020-02-18,27766.5,27771.300781,27496.25,27530.199219,27530.199219,1592221400.0,HANG SENG
328,2020-02-19,27486.460938,27697.460938,27448.599609,27655.810547,27655.810547,1471538100.0,HANG SENG
329,2020-02-20,27767.279297,27767.279297,27383.130859,27609.160156,27609.160156,1582073100.0,HANG SENG
330,2020-02-21,27450.460938,27484.529297,27264.779297,27308.810547,27308.810547,1773613400.0,HANG SENG
331,2020-02-24,27105.349609,27105.349609,26813.220703,26820.880859,26820.880859,2044657000.0,HANG SENG
332,2020-02-25,26722.390625,26914.050781,26667.039063,26893.230469,26893.230469,1924042900.0,HANG SENG
333,2020-02-26,26696.490234,26696.490234,26696.490234,26696.490234,26696.490234,0.0,HANG SENG
334,2020-02-27,26529.169922,26849.570313,26419.970703,26778.619141,26778.619141,2110369700.0,HANG SENG
335,2020-02-28,26249.060547,26313.550781,25989.410156,26129.929688,26129.929688,3191426200.0,HANG SENG
336,2020-03-02,26077.730469,26375.910156,26077.730469,26291.679688,26291.679688,2201535600.0,HANG SENG
337,2020-03-03,26419.130859,26527.75,26233.390625,26284.820313,26284.820313,2136295000.0,HANG SENG
338,2020-03-04,26321.560547,26372.480469,26038.390625,26222.070313,26222.070313,1957062400.0,HANG SENG
339,2020-03-05,26348.160156,26805.580078,26315.359375,26767.869141,26767.869141,2522843200.0,HANG SENG
340,2020-03-06,26397.779297,26408.800781,26084.230469,26146.669922,26146.669922,2646519300.0,HANG SENG
341,2020-03-09,25134.019531,25321.279297,24948.380859,25040.460938,25040.460938,4677892400.0,HANG SENG
342,2020-03-10,25285.679688,25578.609375,24978.970703,25392.509766,25392.509766,3225661100.0,HANG SENG
343,2020-03-11,25459.960938,25493.230469,25140.380859,25231.609375,25231.609375,2627625600.0,HANG SENG
344,2020-03-12,24657.669922,24657.669922,24117.939453,24309.070313,24309.070313,3748928400.0,HANG SENG
345,2020-03-13,22519.320313,24184.480469,22519.320313,24032.910156,24032.910156,5495155700.0,HANG SENG
346,2020-03-16,23317.810547,23631.529297,22842.25,23063.570313,23063.570313,4067029300.0,HANG SENG
347,2020-03-17,23001.759766,23401.199219,22676.460938,23263.730469,23263.730469,3637973700.0,HANG SENG
348,2020-03-18,23023.339844,23425.029297,22167.419922,22291.820313,22291.820313,4217153600.0,HANG SENG
349,2020-03-19,22221.380859,22380.339844,21139.259766,21709.130859,21709.130859,5628397600.0,HANG SENG
350,2020-03-20,22147.339844,22805.070313,22147.339844,22805.070313,22805.070313,4528187900.0,HANG SENG
351,2020-03-23,21696.130859,21696.130859,21696.130859,21696.130859,21696.130859,0.0,HANG SENG
352,2020-03-24,22497.570313,22753.009766,22383.25,22663.490234,22663.490234,3614066700.0,HANG SENG
353,2020-03-25,23255.910156,23569.449219,23062.230469,23527.189453,23527.189453,3605374900.0,HANG SENG
354,2020-03-26,23604.830078,23604.830078,23163.669922,23352.339844,23352.339844,2519508100.0,HANG SENG
355,2020-03-27,23768.410156,23791.199219,23354.009766,23484.279297,23484.279297,2199674300.0,HANG SENG
356,2020-03-30,23020.849609,23491.509766,22973.330078,23175.109375,23175.109375,2553435900.0,HANG SENG
357,2020-03-31,23613.269531,23627.529297,23238.039063,23603.480469,23603.480469,2876326600.0,HANG SENG
358,2020-04-01,23365.900391,23540.009766,22947.640625,23085.789063,23085.789063,2879977600.0,HANG SENG
359,2020-04-02,22838.669922,23280.060547,22756.130859,23280.060547,23280.060547,2560937400.0,HANG SENG
360,2020-04-03,23072.949219,23236.109375,23030.580078,23236.109375,23236.109375,1870630600.0,HANG SENG
361,2020-04-06,23558.830078,23832.929688,23271.470703,23749.119141,23749.119141,1834036600.0,HANG SENG
362,2020-04-07,24093.050781,24262.009766,23796.029297,24253.289063,24253.289063,2535034600.0,HANG SENG
363,2020-04-08,24191.320313,24191.320313,23897.400391,23970.369141,23970.369141,1840854100.0,HANG SENG
364,2020-04-09,24181.320313,24308.689453,24045.179688,24300.330078,24300.330078,1725334600.0,HANG SENG
365,2020-04-14,24347.609375,24546.390625,24283.130859,24435.400391,24435.400391,2050447800.0,HANG SENG
366,2020-04-15,24499.859375,24603.599609,24090.5,24145.339844,24145.339844,1906625200.0,HANG SENG
367,2020-04-16,24025.449219,24102.910156,23854.789063,24006.449219,24006.449219,1865473400.0,HANG SENG
368,2020-04-17,24457.830078,24666.640625,24308.779297,24380.0,24380.0,1937579000.0,HANG SENG
369,2020-04-20,24503.560547,24503.560547,24225.550781,24330.019531,24330.019531,1375091600.0,HANG SENG
370,2020-04-21,24247.839844,24247.839844,23676.130859,23793.550781,23793.550781,2160661700.0,HANG SENG
371,2020-04-22,23540.539063,23939.289063,23483.310547,23893.359375,23893.359375,1668362400.0,HANG SENG
372,2020-04-23,23983.650391,24107.880859,23806.300781,23977.320313,23977.320313,1814344800.0,HANG SENG
373,2020-04-24,23844.550781,23957.169922,23730.490234,23831.330078,23831.330078,1301664900.0,HANG SENG
374,2020-04-27,24030.660156,24318.810547,24030.539063,24280.140625,24280.140625,1592713000.0,HANG SENG
375,2020-04-28,24401.119141,24582.660156,24176.880859,24575.960938,24575.960938,1687557300.0,HANG SENG
376,2020-04-29,24786.019531,24855.470703,24549.619141,24643.589844,24643.589844,1648009000.0,HANG SENG
377,2020-05-04,23895.109375,23897.529297,23584.949219,23613.800781,23613.800781,2556774000.0,HANG SENG
378,2020-05-05,23755.769531,23928.449219,23697.880859,23868.660156,23868.660156,1332967300.0,HANG SENG
379,2020-05-06,24137.480469,24137.480469,24137.480469,24137.480469,24137.480469,0.0,HANG SENG
380,2020-05-07,24120.810547,24120.810547,23913.5,23980.630859,23980.630859,1317060000.0,HANG SENG
381,2020-05-08,24193.359375,24263.730469,24097.119141,24230.169922,24230.169922,1274113200.0,HANG SENG
382,2020-05-11,24470.179688,24766.830078,24470.179688,24602.060547,24602.060547,1458200000.0,HANG SENG
383,2020-05-12,24358.0,24411.039063,24136.199219,24245.679688,24245.679688,1479628600.0,HANG SENG
384,2020-05-13,24111.669922,24320.199219,23979.369141,24180.300781,24180.300781,1359038500.0,HANG SENG
385,2020-05-14,24038.070313,24081.189453,23790.269531,23829.740234,23829.740234,1697720800.0,HANG SENG
386,2020-05-15,23834.679688,23985.119141,23671.609375,23797.470703,23797.470703,1509478600.0,HANG SENG
387,2020-05-18,23736.669922,23952.050781,23722.169922,23934.769531,23934.769531,1645114700.0,HANG SENG
388,2020-05-19,24489.550781,24552.550781,24314.449219,24388.130859,24388.130859,2022987500.0,HANG SENG
389,2020-05-20,24462.900391,24514.869141,24315.75,24399.949219,24399.949219,1432021300.0,HANG SENG
390,2020-05-21,24528.910156,24528.910156,24208.160156,24280.029297,24280.029297,1474345000.0,HANG SENG
391,2020-05-22,23756.910156,23756.910156,22878.259766,22930.140625,22930.140625,3680989100.0,HANG SENG
392,2020-05-25,22725.699219,22968.650391,22519.730469,22952.240234,22952.240234,1769029000.0,HANG SENG
393,2020-05-26,23198.339844,23481.480469,23165.490234,23384.660156,23384.660156,1421148200.0,HANG SENG
394,2020-05-27,23515.140625,23515.140625,23134.609375,23301.359375,23301.359375,1837146100.0,HANG SENG
395,2020-05-28,23206.75,23451.779297,22779.619141,23132.759766,23132.759766,2356792600.0,HANG SENG
396,2020-05-29,22781.109375,23089.769531,22781.109375,22961.470703,22961.470703,3621412000.0,HANG SENG
397,2020-06-01,23539.910156,23806.320313,23539.910156,23732.519531,23732.519531,2569148800.0,HANG SENG
398,2020-06-02,23792.240234,23995.939453,23766.150391,23995.939453,23995.939453,1813293900.0,HANG SENG
399,2020-06-03,24303.560547,24364.009766,24219.960938,24325.619141,24325.619141,2455118300.0,HANG SENG
400,2020-06-04,24643.839844,24643.839844,24204.099609,24366.300781,24366.300781,1888873500.0,HANG SENG
401,2020-06-05,24388.179688,24810.220703,24253.560547,24770.410156,24770.410156,2397618300.0,HANG SENG
402,2020-06-08,25018.050781,25018.779297,24678.550781,24776.769531,24776.769531,2123439500.0,HANG SENG
403,2020-06-09,24906.009766,25253.669922,24837.730469,25057.220703,25057.220703,2203396500.0,HANG SENG
404,2020-06-10,25179.029297,25303.779297,24968.300781,25049.730469,25049.730469,1971349200.0,HANG SENG
405,2020-06-11,24997.839844,25059.320313,24480.150391,24480.150391,24480.150391,1838958200.0,HANG SENG
406,2020-06-12,23920.699219,24317.720703,23895.029297,24301.380859,24301.380859,1824519600.0,HANG SENG
407,2020-06-15,23991.380859,24242.970703,23684.960938,23776.949219,23776.949219,2104538300.0,HANG SENG
408,2020-06-16,24318.150391,24534.769531,24302.25,24344.089844,24344.089844,1611589900.0,HANG SENG
409,2020-06-17,24363.390625,24532.009766,24195.820313,24481.410156,24481.410156,1278279300.0,HANG SENG
410,2020-06-18,24386.310547,24464.939453,24121.890625,24464.939453,24464.939453,1811327100.0,HANG SENG
411,2020-06-19,24373.359375,24776.539063,24334.359375,24643.890625,24643.890625,2390285700.0,HANG SENG
412,2020-06-22,24528.529297,24628.949219,24391.169922,24511.339844,24511.339844,1612294200.0,HANG SENG
413,2020-06-23,24541.439453,24907.339844,24184.880859,24907.339844,24907.339844,1549053700.0,HANG SENG
414,2020-06-24,25034.869141,25071.320313,24770.949219,24781.580078,24781.580078,1431913700.0,HANG SENG
415,2020-06-26,24697.980469,24756.580078,24537.769531,24549.990234,24549.990234,1509260100.0,HANG SENG
416,2020-06-29,24627.640625,24627.640625,24148.619141,24301.279297,24301.279297,1835855400.0,HANG SENG
417,2020-06-30,24468.240234,24598.609375,24271.769531,24427.189453,24427.189453,1892323300.0,HANG SENG
418,2020-07-02,24563.570313,25124.189453,24563.570313,25124.189453,25124.189453,2746546400.0,HANG SENG
419,2020-07-03,25319.279297,25453.580078,25182.599609,25373.119141,25373.119141,2320568900.0,HANG SENG
420,2020-07-06,25545.539063,26453.609375,25543.150391,26339.160156,26339.160156,4883381900.0,HANG SENG
421,2020-07-07,26571.080078,26782.619141,25911.740234,25975.660156,25975.660156,3913840700.0,HANG SENG
422,2020-07-08,26078.609375,26299.839844,25849.779297,26129.179688,26129.179688,2582679500.0,HANG SENG
423,2020-07-09,26351.130859,26374.939453,26016.75,26210.160156,26210.160156,2452681700.0,HANG SENG
424,2020-07-10,25931.779297,26137.910156,25570.359375,25727.410156,25727.410156,2142150800.0,HANG SENG
425,2020-07-13,25848.800781,26103.839844,25715.240234,25772.119141,25772.119141,2127288800.0,HANG SENG
426,2020-07-14,25663.160156,25663.160156,25254.320313,25477.890625,25477.890625,2180279200.0,HANG SENG
427,2020-07-15,25888.779297,25888.779297,25299.359375,25481.580078,25481.580078,1849317300.0,HANG SENG
428,2020-07-16,25549.400391,25576.490234,24919.949219,24970.689453,24970.689453,1935051700.0,HANG SENG
429,2020-07-17,25142.060547,25263.970703,25015.279297,25089.169922,25089.169922,1362500400.0,HANG SENG
430,2020-07-20,25019.599609,25222.109375,24766.169922,25057.990234,25057.990234,1650620500.0,HANG SENG
431,2020-07-21,25427.060547,25635.660156,25378.380859,25635.660156,25635.660156,1752171900.0,HANG SENG
432,2020-07-22,25575.25,25779.660156,25057.939453,25057.939453,25057.939453,2390051200.0,HANG SENG
433,2020-07-23,25263.0,25263.0,25263.0,25263.0,25263.0,0.0,HANG SENG
434,2020-07-24,25040.759766,25101.099609,24598.460938,24705.330078,24705.330078,3029706400.0,HANG SENG
435,2020-07-27,24909.960938,24972.460938,24526.910156,24603.259766,24603.259766,1491211000.0,HANG SENG
436,2020-07-28,24942.740234,24942.740234,24642.349609,24772.759766,24772.759766,1358418200.0,HANG SENG
437,2020-07-29,24710.509766,24905.439453,24671.509766,24883.140625,24883.140625,1080335100.0,HANG SENG
438,2020-07-30,24979.240234,25197.310547,24616.050781,24710.589844,24710.589844,1779681900.0,HANG SENG
439,2020-07-31,24747.289063,24938.849609,24534.789063,24595.349609,24595.349609,1763233900.0,HANG SENG
440,2020-08-03,24566.810547,24647.279297,24250.980469,24458.130859,24458.130859,2012723100.0,HANG SENG
441,2020-08-04,24664.599609,25062.410156,24539.439453,24946.630859,24946.630859,1906615900.0,HANG SENG
442,2020-08-05,25029.390625,25167.220703,24868.289063,25102.539063,25102.539063,1477936300.0,HANG SENG
443,2020-08-06,25201.439453,25201.439453,24641.089844,24930.580078,24930.580078,1596206100.0,HANG SENG
444,2020-08-07,24909.369141,24909.369141,24167.789063,24531.619141,24531.619141,1610164700.0,HANG SENG
445,2020-08-10,24376.820313,24536.009766,24272.669922,24377.429688,24377.429688,1256444100.0,HANG SENG
446,2020-08-11,24662.039063,25031.570313,24662.039063,24890.679688,24890.679688,1628363900.0,HANG SENG
447,2020-08-12,24868.630859,25291.800781,24685.439453,25244.019531,25244.019531,1763950100.0,HANG SENG
448,2020-08-13,25490.019531,25490.019531,25144.460938,25230.669922,25230.669922,1761196500.0,HANG SENG
449,2020-08-14,25072.449219,25378.529297,25040.550781,25183.009766,25183.009766,1429766800.0,HANG SENG
450,2020-08-17,25212.279297,25588.669922,25163.289063,25347.339844,25347.339844,1955689100.0,HANG SENG
451,2020-08-18,25470.970703,25470.970703,25257.880859,25367.380859,25367.380859,1534776000.0,HANG SENG
452,2020-08-19,25359.029297,25382.509766,25079.25,25178.910156,25178.910156,1132238600.0,HANG SENG
453,2020-08-20,25055.349609,25055.349609,24621.320313,24791.390625,24791.390625,1995701500.0,HANG SENG
454,2020-08-21,25007.130859,25178.789063,24885.859375,25113.839844,25113.839844,1210267900.0,HANG SENG
455,2020-08-24,25352.789063,25551.580078,25325.150391,25551.580078,25551.580078,1352263800.0,HANG SENG
456,2020-08-25,25586.990234,25621.080078,25352.259766,25486.220703,25486.220703,1350837400.0,HANG SENG
457,2020-08-26,25520.410156,25603.169922,25360.029297,25491.789063,25491.789063,1319876200.0,HANG SENG
458,2020-08-27,25469.769531,25469.769531,25186.419922,25281.150391,25281.150391,1701268300.0,HANG SENG
459,2020-08-28,25330.769531,25749.400391,25258.160156,25422.060547,25422.060547,2065272600.0,HANG SENG
460,2020-08-31,25732.490234,25847.109375,25177.050781,25177.050781,25177.050781,3195378200.0,HANG SENG
461,2020-09-01,25085.669922,25254.140625,24995.449219,25184.849609,25184.849609,1729452000.0,HANG SENG
462,2020-09-02,25239.859375,25239.859375,24931.169922,25120.089844,25120.089844,2349955800.0,HANG SENG
463,2020-09-03,25026.990234,25216.019531,24854.580078,25007.599609,25007.599609,2007341100.0,HANG SENG
464,2020-09-04,24668.800781,24813.960938,24488.640625,24695.449219,24695.449219,3393745100.0,HANG SENG
465,2020-09-07,24621.019531,24908.289063,24475.609375,24589.650391,24589.650391,1682872900.0,HANG SENG
466,2020-09-08,24785.259766,24785.259766,24341.320313,24624.339844,24624.339844,2074591000.0,HANG SENG
467,2020-09-09,24295.419922,24520.919922,24213.359375,24468.929688,24468.929688,1749348400.0,HANG SENG
468,2020-09-10,24584.939453,24615.599609,24293.210938,24313.539063,24313.539063,1349478000.0,HANG SENG
469,2020-09-11,24352.630859,24572.660156,24293.029297,24503.310547,24503.310547,1306598900.0,HANG SENG
470,2020-09-14,24569.029297,24750.949219,24556.519531,24640.279297,24640.279297,1091380700.0,HANG SENG
471,2020-09-15,24621.650391,24826.869141,24621.650391,24732.759766,24732.759766,1733769600.0,HANG SENG
472,2020-09-16,24823.960938,24829.869141,24635.240234,24725.630859,24725.630859,1303202100.0,HANG SENG
473,2020-09-17,24676.410156,24713.789063,24250.900391,24340.849609,24340.849609,1630900300.0,HANG SENG
474,2020-09-18,24381.130859,24501.160156,24295.009766,24455.410156,24455.410156,2301812900.0,HANG SENG
475,2020-09-21,24483.910156,24542.550781,23928.019531,23950.689453,23950.689453,1602081500.0,HANG SENG
476,2020-09-22,23839.669922,23908.509766,23675.619141,23716.849609,23716.849609,1553227700.0,HANG SENG
477,2020-09-23,23701.119141,23795.189453,23559.990234,23742.509766,23742.509766,1642933400.0,HANG SENG
478,2020-09-24,23537.830078,23590.419922,23225.330078,23311.070313,23311.070313,1913657500.0,HANG SENG
479,2020-09-25,23425.75,23495.259766,23124.25,23235.419922,23235.419922,1794075400.0,HANG SENG
480,2020-09-28,23284.089844,23523.810547,23250.339844,23476.050781,23476.050781,1446839400.0,HANG SENG
481,2020-09-29,23584.609375,23601.400391,23256.919922,23275.529297,23275.529297,1526746600.0,HANG SENG
482,2020-09-30,23548.890625,23780.869141,23368.490234,23459.050781,23459.050781,1453016000.0,HANG SENG
483,2020-10-05,24039.390625,24039.390625,23674.519531,23767.779297,23767.779297,1420427500.0,HANG SENG
484,2020-10-06,23895.210938,24005.029297,23842.25,23980.650391,23980.650391,1325452200.0,HANG SENG
485,2020-10-07,23999.789063,24243.910156,23905.419922,24242.859375,24242.859375,1537076100.0,HANG SENG
486,2020-10-08,24263.330078,24263.330078,24021.929688,24193.349609,24193.349609,1182030300.0,HANG SENG
487,2020-10-09,24343.810547,24343.810547,24059.289063,24119.130859,24119.130859,1358969500.0,HANG SENG
488,2020-10-12,24217.25,24702.810547,24196.800781,24649.679688,24649.679688,2430403500.0,HANG SENG
489,2020-10-13,,,,,,,HANG SENG
490,2020-10-14,24808.849609,24808.849609,24498.939453,24667.089844,24667.089844,2550042800.0,HANG SENG
491,2020-10-15,24533.75,24573.25,24102.210938,24158.539063,24158.539063,2134202800.0,HANG SENG
492,2020-10-16,24194.410156,24456.970703,24194.410156,24386.789063,24386.789063,2697525100.0,HANG SENG
0,2018-10-19,7530.160156,7582.890137,7428.299805,7449.029785,7449.029785,2532220000.0,NASDAQ
1,2018-10-22,7486.740234,7520.540039,7424.740234,7468.629883,7468.629883,2282400000.0,NASDAQ
2,2018-10-23,7328.549805,7472.580078,7260.129883,7437.540039,7437.540039,2735820000.0,NASDAQ
3,2018-10-24,7423.209961,7435.689941,7099.0,7108.399902,7108.399902,2935550000.0,NASDAQ
4,2018-10-25,7197.490234,7364.819824,7178.540039,7318.339844,7318.339844,2741810000.0,NASDAQ
5,2018-10-26,7125.180176,7283.319824,7057.0,7167.209961,7167.209961,2964780000.0,NASDAQ
6,2018-10-29,7272.419922,7295.609863,6922.830078,7050.290039,7050.290039,2689550000.0,NASDAQ
7,2018-10-30,7017.870117,7166.839844,7001.47998,7161.649902,7161.649902,2681310000.0,NASDAQ
8,2018-10-31,7276.620117,7368.490234,7270.629883,7305.899902,7305.899902,2899730000.0,NASDAQ
9,2018-11-01,7327.819824,7435.879883,7286.5,7434.060059,7434.060059,2708880000.0,NASDAQ
10,2018-11-02,7424.02002,7466.529785,7298.680176,7356.990234,7356.990234,2889910000.0,NASDAQ
11,2018-11-05,7344.080078,7349.22998,7255.879883,7328.850098,7328.850098,2166470000.0,NASDAQ
12,2018-11-06,7326.069824,7400.640137,7320.890137,7375.959961,7375.959961,2285680000.0,NASDAQ
13,2018-11-07,7446.089844,7572.930176,7435.870117,7570.75,7570.75,2677530000.0,NASDAQ
14,2018-11-08,7544.169922,7566.930176,7499.709961,7530.879883,7530.879883,2462430000.0,NASDAQ
15,2018-11-09,7468.509766,7474.339844,7349.47998,7406.899902,7406.899902,2418490000.0,NASDAQ
16,2018-11-12,7364.049805,7371.089844,7193.77002,7200.870117,7200.870117,2289070000.0,NASDAQ
17,2018-11-13,7230.689941,7319.120117,7182.859863,7200.870117,7200.870117,2343940000.0,NASDAQ
18,2018-11-14,7265.390137,7285.569824,7101.169922,7136.390137,7136.390137,2540220000.0,NASDAQ
19,2018-11-15,7112.830078,7274.259766,7072.359863,7259.029785,7259.029785,2508720000.0,NASDAQ
20,2018-11-16,7193.600098,7274.859863,7171.700195,7247.870117,7247.870117,2438260000.0,NASDAQ
21,2018-11-19,7217.240234,7224.120117,7011.399902,7028.47998,7028.47998,2354020000.0,NASDAQ
22,2018-11-20,6867.430176,6994.75,6830.759766,6908.819824,6908.819824,2664950000.0,NASDAQ
23,2018-11-21,6985.509766,7029.930176,6951.620117,6972.25,6972.25,1858050000.0,NASDAQ
24,2018-11-23,6919.52002,6987.890137,6919.160156,6938.97998,6938.97998,958950000.0,NASDAQ
25,2018-11-26,7026.5,7083.930176,7003.120117,7081.850098,7081.850098,2011180000.0,NASDAQ
26,2018-11-27,7041.22998,7105.140137,7014.359863,7082.700195,7082.700195,2067360000.0,NASDAQ
27,2018-11-28,7135.080078,7292.709961,7090.97998,7291.589844,7291.589844,2390260000.0,NASDAQ
28,2018-11-29,7267.370117,7319.959961,7217.689941,7273.080078,7273.080078,1983460000.0,NASDAQ
29,2018-11-30,7279.299805,7332.790039,7255.680176,7330.540039,7330.540039,2542820000.0,NASDAQ
30,2018-12-03,7486.129883,7486.509766,7392.220215,7441.509766,7441.509766,2621020000.0,NASDAQ
31,2018-12-04,7407.950195,7421.109863,7150.109863,7158.430176,7158.430176,2635810000.0,NASDAQ
32,2018-12-06,7017.049805,7189.52002,6984.339844,7188.259766,7188.259766,2833870000.0,NASDAQ
33,2018-12-07,7163.490234,7205.370117,6945.27002,6969.25,6969.25,2475160000.0,NASDAQ
34,2018-12-10,6959.629883,7047.620117,6878.990234,7020.52002,7020.52002,2367560000.0,NASDAQ
35,2018-12-11,7121.660156,7129.830078,6983.009766,7031.830078,7031.830078,2246060000.0,NASDAQ
